DRG Definition,Provider State,Total Discharges,Average Covered Charges,Average Total Payments,Average Medicare Payments
"563 - FX, SPRN, STRN & DISL EXCEPT FEMUR, HIP, PELVIS & THIGH W/O MCC",WV,164,12474.37805,4824.609756,3450.981707
"563 - FX, SPRN, STRN & DISL EXCEPT FEMUR, HIP, PELVIS & THIGH W/O MCC",KS,219,18512.00913,4612.136986,3482.465753
"563 - FX, SPRN, STRN & DISL EXCEPT FEMUR, HIP, PELVIS & THIGH W/O MCC",LA,219,17311.23288,4438.474886,3346.47032
"563 - FX, SPRN, STRN & DISL EXCEPT FEMUR, HIP, PELVIS & THIGH W/O MCC",MS,245,18830.72653,4513.314286,3409.440816
"563 - FX, SPRN, STRN & DISL EXCEPT FEMUR, HIP, PELVIS & THIGH W/O MCC",AR,247,13177.98381,4323.263158,3227.910931
"563 - FX, SPRN, STRN & DISL EXCEPT FEMUR, HIP, PELVIS & THIGH W/O MCC",IA,253,14712.083,4707.189723,3494.351779
"563 - FX, SPRN, STRN & DISL EXCEPT FEMUR, HIP, PELVIS & THIGH W/O MCC",OK,253,16529.95652,4728.766798,3399.256917
"563 - FX, SPRN, STRN & DISL EXCEPT FEMUR, HIP, PELVIS & THIGH W/O MCC",SC,263,22920.65019,4860.722433,3533.638783
"563 - FX, SPRN, STRN & DISL EXCEPT FEMUR, HIP, PELVIS & THIGH W/O MCC",WA,290,21874.68966,5749.596552,4189.851724
"563 - FX, SPRN, STRN & DISL EXCEPT FEMUR, HIP, PELVIS & THIGH W/O MCC",CO,318,25390.18868,4889.056604,3693.773585
"563 - FX, SPRN, STRN & DISL EXCEPT FEMUR, HIP, PELVIS & THIGH W/O MCC",KY,328,15473.21646,4894.618902,3523.658537
"563 - FX, SPRN, STRN & DISL EXCEPT FEMUR, HIP, PELVIS & THIGH W/O MCC",CT,346,22882.4104,6472.234104,4785
"563 - FX, SPRN, STRN & DISL EXCEPT FEMUR, HIP, PELVIS & THIGH W/O MCC",AL,354,20108.67797,4374.389831,3180.234463
"563 - FX, SPRN, STRN & DISL EXCEPT FEMUR, HIP, PELVIS & THIGH W/O MCC",AZ,392,24211.88265,5316.42602,3991.484694
"563 - FX, SPRN, STRN & DISL EXCEPT FEMUR, HIP, PELVIS & THIGH W/O MCC",MN,417,15854.13189,5764.158273,4022.079137
"563 - FX, SPRN, STRN & DISL EXCEPT FEMUR, HIP, PELVIS & THIGH W/O MCC",WI,463,16794.48164,5161.948164,3755.965443
"563 - FX, SPRN, STRN & DISL EXCEPT FEMUR, HIP, PELVIS & THIGH W/O MCC",TN,466,17294.83906,4405.540773,3284.504292
"563 - FX, SPRN, STRN & DISL EXCEPT FEMUR, HIP, PELVIS & THIGH W/O MCC",GA,480,18944.35208,4840.472917,3571.585417
"563 - FX, SPRN, STRN & DISL EXCEPT FEMUR, HIP, PELVIS & THIGH W/O MCC",MO,485,19093.4433,4885.402062,3623.204124
"563 - FX, SPRN, STRN & DISL EXCEPT FEMUR, HIP, PELVIS & THIGH W/O MCC",IN,530,18025.05094,4807.430189,3498.113208
"563 - FX, SPRN, STRN & DISL EXCEPT FEMUR, HIP, PELVIS & THIGH W/O MCC",NC,547,16008.72943,5139.71298,3629.727605
"563 - FX, SPRN, STRN & DISL EXCEPT FEMUR, HIP, PELVIS & THIGH W/O MCC",VA,682,15995.92522,5313.124633,3511.215543
"563 - FX, SPRN, STRN & DISL EXCEPT FEMUR, HIP, PELVIS & THIGH W/O MCC",MD,746,7218.753351,6763.280161,5654.987936
"563 - FX, SPRN, STRN & DISL EXCEPT FEMUR, HIP, PELVIS & THIGH W/O MCC",MI,884,14921.90611,5327.003394,3972.763575
"563 - FX, SPRN, STRN & DISL EXCEPT FEMUR, HIP, PELVIS & THIGH W/O MCC",MA,948,12773.173,6365.951477,4997.029536
"563 - FX, SPRN, STRN & DISL EXCEPT FEMUR, HIP, PELVIS & THIGH W/O MCC",NJ,1071,40504.72082,6126.719888,4174.59944
"563 - FX, SPRN, STRN & DISL EXCEPT FEMUR, HIP, PELVIS & THIGH W/O MCC",OH,1083,16996.19298,5103.721145,3475.074792
"563 - FX, SPRN, STRN & DISL EXCEPT FEMUR, HIP, PELVIS & THIGH W/O MCC",IL,1272,21244.27516,5118.980346,3819.982704
"563 - FX, SPRN, STRN & DISL EXCEPT FEMUR, HIP, PELVIS & THIGH W/O MCC",PA,1287,24706.83916,5261.696193,3562.089355
"563 - FX, SPRN, STRN & DISL EXCEPT FEMUR, HIP, PELVIS & THIGH W/O MCC",TX,1543,24929.6779,5075.694102,3700.108231
"563 - FX, SPRN, STRN & DISL EXCEPT FEMUR, HIP, PELVIS & THIGH W/O MCC",CA,1937,37116.65617,6736.254517,5364.604027
"563 - FX, SPRN, STRN & DISL EXCEPT FEMUR, HIP, PELVIS & THIGH W/O MCC",FL,2072,26720.57625,4761.993726,3420.749035
"563 - FX, SPRN, STRN & DISL EXCEPT FEMUR, HIP, PELVIS & THIGH W/O MCC",NY,2149,22903.27734,7110.893439,5456.068404
602 - CELLULITIS W MCC,AK,27,48317.18519,15694.51852,14185.7037
602 - CELLULITIS W MCC,WY,28,25259.35714,11866.57143,10599.57143
602 - CELLULITIS W MCC,VT,36,18680.94444,12193.63889,10424.27778
602 - CELLULITIS W MCC,ID,51,25491.58824,10464.39216,9408.588235
602 - CELLULITIS W MCC,MT,56,21713.39286,9175.732143,8327.232143
602 - CELLULITIS W MCC,DC,61,43388.06557,13886.5082,10865.7541
602 - CELLULITIS W MCC,SD,61,27145.86885,10466.31148,9224.360656
602 - CELLULITIS W MCC,HI,76,37111.80263,14894.14474,13449.52632
602 - CELLULITIS W MCC,ND,81,24895.79012,10153.03704,8450.777778
602 - CELLULITIS W MCC,UT,89,19958.67416,9304.640449,8062.235955
602 - CELLULITIS W MCC,RI,90,29741.95556,11032.25556,9647.655556
602 - CELLULITIS W MCC,NH,105,27130.67619,10236.1619,8809.933333
602 - CELLULITIS W MCC,DE,115,29963.01739,11904.32174,10179.34783
602 - CELLULITIS W MCC,NM,127,29800.3937,11114.32283,9827.062992
602 - CELLULITIS W MCC,ME,133,24803.6391,10965.74436,9559.977444
602 - CELLULITIS W MCC,NE,142,32173.44366,10065.21127,8724.964789
602 - CELLULITIS W MCC,OR,170,25567.61765,10925.3,9388.088235
602 - CELLULITIS W MCC,NV,182,66157.10989,10932.24725,9437.89011
602 - CELLULITIS W MCC,CO,204,45544.14706,10657.77941,9336.911765
602 - CELLULITIS W MCC,WV,209,19438.89474,9443.186603,8005.569378
602 - CELLULITIS W MCC,AR,221,27063.62896,8694.357466,7350.072398
602 - CELLULITIS W MCC,KS,249,36104.7751,9056.108434,7732.040161
602 - CELLULITIS W MCC,IA,251,24882.52191,9937.338645,8066.876494
602 - CELLULITIS W MCC,OK,319,33507.98119,9647.564263,8290.808777
602 - CELLULITIS W MCC,MS,335,34130.63284,9202.277612,8077.149254
602 - CELLULITIS W MCC,MN,377,30573.57294,12025.36074,10242.33156
602 - CELLULITIS W MCC,AZ,408,40480.19853,11110.97059,9887.125
602 - CELLULITIS W MCC,CT,409,36046.45966,12908.97066,11043.21271
602 - CELLULITIS W MCC,SC,411,39881.77372,9873.311436,8341.846715
602 - CELLULITIS W MCC,WI,438,28766.55708,10444.3516,9078.890411
602 - CELLULITIS W MCC,LA,443,31227.99549,9115.930023,7886.225734
602 - CELLULITIS W MCC,MD,450,12676.48222,11837.43556,10787.89556
602 - CELLULITIS W MCC,WA,460,34190.11304,10921.91522,9612.395652
602 - CELLULITIS W MCC,AL,500,33497.964,8978.056,7520.036
602 - CELLULITIS W MCC,KY,517,26296.01547,9418.069632,7982.926499
602 - CELLULITIS W MCC,MO,631,33164.39461,9685.156894,8300.534073
602 - CELLULITIS W MCC,TN,648,29236.05401,8680.625,7566.435185
602 - CELLULITIS W MCC,GA,672,32320.36458,9610.178571,8211.502976
602 - CELLULITIS W MCC,IN,707,30362.50071,9732.659123,8295.376238
602 - CELLULITIS W MCC,VA,710,31087.47465,9796.629577,8094.484507
602 - CELLULITIS W MCC,MA,752,19652.7766,12495.85638,11129.82048
602 - CELLULITIS W MCC,NC,940,27230.23511,10208.59362,8496.884043
602 - CELLULITIS W MCC,NJ,1027,73156.42551,11318.61344,9723.486855
602 - CELLULITIS W MCC,OH,1138,27969.38489,9774.753954,7971.251318
602 - CELLULITIS W MCC,PA,1183,39579.66019,10113.56044,8292.177515
602 - CELLULITIS W MCC,MI,1235,24812.48988,10584.40972,9164.261538
602 - CELLULITIS W MCC,IL,1496,36433.89439,10257.04144,8775.581551
602 - CELLULITIS W MCC,NY,1688,41474.61434,13580.18009,11784.56161
602 - CELLULITIS W MCC,FL,1873,47500.77096,9459.366257,8165.561666
602 - CELLULITIS W MCC,TX,2188,42399.20384,10055.26737,8464.403108
602 - CELLULITIS W MCC,CA,2364,64867.37902,13644.24958,12246.84264
603 - CELLULITIS W/O MCC,AK,130,29138.1,10226.01538,8300.215385
603 - CELLULITIS W/O MCC,WY,141,16878.06383,7283.787234,6129.531915
603 - CELLULITIS W/O MCC,VT,246,13615.11382,7028.735772,5723.422764
603 - CELLULITIS W/O MCC,ID,252,14522.96032,5544.285714,4220.396825
603 - CELLULITIS W/O MCC,ND,265,12250.41132,5558.649057,4276.437736
603 - CELLULITIS W/O MCC,MT,285,15008.62105,5617.519298,4267.624561
603 - CELLULITIS W/O MCC,UT,289,14021.34256,5511.550173,4090.266436
603 - CELLULITIS W/O MCC,HI,335,21798.15821,8331.352239,6763.098507
603 - CELLULITIS W/O MCC,SD,353,18560.3881,6067.776204,4683.087819
603 - CELLULITIS W/O MCC,DC,360,21757.20556,8024.777778,5879.675
603 - CELLULITIS W/O MCC,RI,540,19312.85556,6821.757407,5301.109259
603 - CELLULITIS W/O MCC,DE,550,13791.32364,6384.630909,4762.636364
603 - CELLULITIS W/O MCC,ME,600,13693.29333,5837.111667,4694.101667
603 - CELLULITIS W/O MCC,NH,622,16689.80225,6129.12701,4614.118971
603 - CELLULITIS W/O MCC,NM,642,16939.10592,6452.96729,5048.457944
603 - CELLULITIS W/O MCC,NE,714,17350.59804,5649.120448,4354.983193
603 - CELLULITIS W/O MCC,OR,793,16515.04288,6214.192938,4902.891551
603 - CELLULITIS W/O MCC,NV,827,35020.82467,6151.954051,4656.899637
603 - CELLULITIS W/O MCC,CO,1030,24880.83689,5841.898058,4463.882524
603 - CELLULITIS W/O MCC,KS,1136,19523.41549,5320.489437,4036.03257
603 - CELLULITIS W/O MCC,WV,1204,11506.74751,5464.113787,3912.598837
603 - CELLULITIS W/O MCC,IA,1261,15338.99207,5387.121332,4057.101507
603 - CELLULITIS W/O MCC,AR,1313,16802.39071,5050.913176,3869.05179
603 - CELLULITIS W/O MCC,OK,1681,18980.38846,5444.5116,4110.703153
603 - CELLULITIS W/O MCC,MS,1728,19281.48669,5179.306134,3978.545139
603 - CELLULITIS W/O MCC,SC,1777,23822.61227,5611.29713,4101.210467
603 - CELLULITIS W/O MCC,MN,1810,16025.42486,6386.018785,4920.597238
603 - CELLULITIS W/O MCC,WA,1825,21582.48274,6464.371507,4985.976438
603 - CELLULITIS W/O MCC,CT,2068,19145.37669,7147.970986,5606.366538
603 - CELLULITIS W/O MCC,WI,2115,16518.00142,5908.842553,4372.138061
603 - CELLULITIS W/O MCC,AZ,2222,22891.78533,6184.894239,4843.527453
603 - CELLULITIS W/O MCC,LA,2435,18208.28624,5319.013142,4020.756468
603 - CELLULITIS W/O MCC,KY,2529,14788.48834,5440.720838,4055.841835
603 - CELLULITIS W/O MCC,AL,2735,19545.59634,5087.297258,3688.444241
603 - CELLULITIS W/O MCC,GA,3043,18515.2491,5477.312192,4158.655274
603 - CELLULITIS W/O MCC,TN,3133,17925.99042,5069.647941,3794.842643
603 - CELLULITIS W/O MCC,MO,3168,17870.07481,5415.052399,4212.801136
603 - CELLULITIS W/O MCC,MD,3181,7902.371896,7391.802263,6272.933983
603 - CELLULITIS W/O MCC,IN,3410,18777.33548,5451.862463,4133.49824
603 - CELLULITIS W/O MCC,VA,3519,18386.66212,5619.17505,4040.548735
603 - CELLULITIS W/O MCC,NC,3950,15077.92886,6011.615949,4264.253924
603 - CELLULITIS W/O MCC,MA,4461,11450.09953,7122.587761,5839.118583
603 - CELLULITIS W/O MCC,MI,5513,13621.00798,5976.31852,4610.203156
603 - CELLULITIS W/O MCC,OH,5750,15381.46922,5684.668,4087.602783
603 - CELLULITIS W/O MCC,NJ,5778,44615.82537,6371.243683,4875.406715
603 - CELLULITIS W/O MCC,PA,6638,23345.18741,5850.377373,4137.097921
603 - CELLULITIS W/O MCC,IL,7361,20609.24847,6014.115881,4478.29534
603 - CELLULITIS W/O MCC,NY,9228,23809.171,7559.787603,5959.050824
603 - CELLULITIS W/O MCC,TX,9263,24488.80104,5743.156645,4310.914499
603 - CELLULITIS W/O MCC,CA,9825,38995.87644,7616.695267,6207.285903
603 - CELLULITIS W/O MCC,FL,10254,27647.64258,5315.343281,4075.976497
637 - DIABETES W MCC,WY,17,37010.70588,14282.41176,11928.70588
637 - DIABETES W MCC,AK,20,82112.95,19906.6,16500.55
637 - DIABETES W MCC,VT,28,29952,13206.57143,11664
637 - DIABETES W MCC,MT,37,26128.75676,10120.48649,9177.540541
637 - DIABETES W MCC,ND,39,32960.38462,10199.58974,8492.179487
637 - DIABETES W MCC,SD,55,37840.58182,12266.70909,8980.4
637 - DIABETES W MCC,HI,58,35136.58621,14723.72414,12975.31034
637 - DIABETES W MCC,NH,74,34234.25676,10483.68919,9095.675676
637 - DIABETES W MCC,ME,75,24387.84,9902.613333,8474.04
637 - DIABETES W MCC,DC,84,38363.69048,13464.20238,10929.92857
637 - DIABETES W MCC,ID,86,23784.22093,10330.16279,8053.581395
637 - DIABETES W MCC,RI,87,41259.43678,12060.88506,10478.91954
637 - DIABETES W MCC,DE,93,27336.80645,11256.49462,9850.333333
637 - DIABETES W MCC,NE,93,39029.55914,11994.8172,8787.290323
637 - DIABETES W MCC,UT,93,20881.11828,9323.505376,7485.086022
637 - DIABETES W MCC,NM,110,28897.02727,10668.20909,9592.345455
637 - DIABETES W MCC,NV,154,72518.97403,11012.26623,9432.220779
637 - DIABETES W MCC,KS,170,32667.01765,9000.258824,8032.229412
637 - DIABETES W MCC,OR,183,27336.72678,11363.6776,9246.89071
637 - DIABETES W MCC,CO,190,40694.45789,9627.173684,8346.594737
637 - DIABETES W MCC,IA,196,25963.37245,9261.02551,7658.979592
637 - DIABETES W MCC,WV,207,27478.19807,10603.57488,8121.942029
637 - DIABETES W MCC,MN,249,33147.70683,11662.5261,9114.26506
637 - DIABETES W MCC,AR,274,29011.89781,8430.343066,7375.10219
637 - DIABETES W MCC,AZ,300,40932.75333,10613.81333,9479.003333
637 - DIABETES W MCC,CT,307,38079.79805,12531.39088,10530.75244
637 - DIABETES W MCC,OK,332,33499.04217,8906.337349,7605.807229
637 - DIABETES W MCC,WI,343,27349.17493,9586.556851,8357.125364
637 - DIABETES W MCC,WA,380,35218.30789,10783.48158,9676.560526
637 - DIABETES W MCC,KY,386,28576.82902,9396.170984,7928.246114
637 - DIABETES W MCC,LA,395,38698.02025,9676.263291,8026.167089
637 - DIABETES W MCC,MS,419,33204.97613,8909.205251,7737.556086
637 - DIABETES W MCC,SC,447,37056.19463,9355.959732,7975.340045
637 - DIABETES W MCC,MA,495,21550.71515,12142.44444,10602.31313
637 - DIABETES W MCC,MD,503,14472.70577,13462.6004,12347.62227
637 - DIABETES W MCC,AL,520,39368.44231,8876.309615,7401.642308
637 - DIABETES W MCC,MO,562,32443.08007,9270.537367,8157.491103
637 - DIABETES W MCC,IN,597,30868.23116,9440.159129,8130.675042
637 - DIABETES W MCC,TN,659,32892.20486,8510.641882,7218.333839
637 - DIABETES W MCC,VA,760,31689.60263,9699.838158,7992.7
637 - DIABETES W MCC,NJ,772,78562.76943,10959.57902,9588.795337
637 - DIABETES W MCC,GA,848,34844.31722,9474.113208,8374.298349
637 - DIABETES W MCC,PA,938,51804.34648,10621.78358,8296.4371
637 - DIABETES W MCC,IL,1037,37906.01254,10076.55448,8628.935391
637 - DIABETES W MCC,OH,1046,31810.54015,9794.431166,7946.888145
637 - DIABETES W MCC,NC,1122,26457.79055,9623.033868,8052.212121
637 - DIABETES W MCC,MI,1160,25246.98103,10616.87414,9028.134483
637 - DIABETES W MCC,NY,1374,39032.32314,13661.01164,11729.50146
637 - DIABETES W MCC,FL,1509,49421.78463,9164.756793,7863.432074
637 - DIABETES W MCC,TX,1661,45166.45154,10019.07947,8331.607465
637 - DIABETES W MCC,CA,1728,63319.27083,12742.6088,11557.81019
638 - DIABETES W CC,AK,39,32455.20513,8434.717949,7229.512821
638 - DIABETES W CC,WY,59,19353.47458,7612.762712,5951.084746
638 - DIABETES W CC,VT,82,14598.5,6973.719512,5689.365854
638 - DIABETES W CC,ND,88,11890.13636,5479.954545,4298.272727
638 - DIABETES W CC,HI,93,20869.07527,8083.150538,6570.494624
638 - DIABETES W CC,ID,106,15958.5283,5472.537736,4383.113208
638 - DIABETES W CC,MT,108,15378.26852,5596.37037,4538.092593
638 - DIABETES W CC,SD,117,18033.86325,6037.282051,4600.854701
638 - DIABETES W CC,UT,164,15953.40244,5384.621951,4159.323171
638 - DIABETES W CC,NH,177,17750.53672,5760.384181,4850.118644
638 - DIABETES W CC,RI,198,18364.4798,6768.747475,5436.590909
638 - DIABETES W CC,NE,218,18859.75229,5615.09633,4376.545872
638 - DIABETES W CC,DE,230,15565.18696,6341.43913,4792.365217
638 - DIABETES W CC,DC,236,24642.56356,8047.741525,6107.974576
638 - DIABETES W CC,ME,239,14122.82008,5761.309623,4563.995816
638 - DIABETES W CC,OR,301,16372.72425,6160.066445,5012.920266
638 - DIABETES W CC,NM,303,18204.15182,6475.343234,5149.349835
638 - DIABETES W CC,NV,371,38727.01887,6182.938005,4794.385445
638 - DIABETES W CC,IA,408,16251.94608,5362.678922,4070.041667
638 - DIABETES W CC,CO,445,27161.58427,5867.564045,4520.950562
638 - DIABETES W CC,KS,463,20546.67603,5151.388769,4004.706263
638 - DIABETES W CC,WV,550,13360.07636,5493.121818,4058.890909
638 - DIABETES W CC,MN,584,17231.74486,6288.864726,5022.722603
638 - DIABETES W CC,AR,595,17099.10924,4947.568067,4006.406723
638 - DIABETES W CC,AZ,649,27650.10632,6392.976888,5020.117103
638 - DIABETES W CC,WA,657,21380.68037,6318.223744,4913.356164
638 - DIABETES W CC,CT,661,23357.55825,7277.602118,5877.760968
638 - DIABETES W CC,WI,682,17985.9912,5771.517595,4470.621701
638 - DIABETES W CC,OK,775,19839.16774,5293.383226,4232.894194
638 - DIABETES W CC,MS,833,19674.27251,5109.231693,4071.483794
638 - DIABETES W CC,LA,883,19126.40091,5308.565119,4241.83239
638 - DIABETES W CC,KY,978,16500.88753,5368.389571,4152.802658
638 - DIABETES W CC,SC,1049,22900.73308,5578.563394,4133.165872
638 - DIABETES W CC,MO,1096,19896.93339,5495.949818,4384.92062
638 - DIABETES W CC,TN,1256,18917.02787,5048.316083,3961.624204
638 - DIABETES W CC,AL,1267,18941.04183,4952.159432,3764.727703
638 - DIABETES W CC,MD,1326,8772.545249,8199.526395,7235.196833
638 - DIABETES W CC,MA,1392,12533.95618,7111.024425,5929.62931
638 - DIABETES W CC,IN,1441,19419.19431,5486.761971,4267.196391
638 - DIABETES W CC,VA,1568,17692.03635,5576.008929,4168.279974
638 - DIABETES W CC,GA,1716,19350.4155,5437.341492,4320.649184
638 - DIABETES W CC,NJ,1771,49949.65839,6516.20384,5167.801807
638 - DIABETES W CC,OH,2045,18887.00147,5806.28802,4251.121271
638 - DIABETES W CC,MI,2148,15377.84544,6157.814246,4840.518622
638 - DIABETES W CC,NC,2218,16719.15915,5698.644274,4347.264202
638 - DIABETES W CC,PA,2279,27572.42431,6017.634489,4321.110136
638 - DIABETES W CC,IL,2444,22409.5536,6328.526187,4743.619476
638 - DIABETES W CC,CA,3595,41309.80974,7655.171349,6366.404451
638 - DIABETES W CC,FL,3605,29125.28544,5334.983079,4211.383356
638 - DIABETES W CC,NY,3659,24564.18147,8116.465154,6559.659197
638 - DIABETES W CC,TX,3760,26843.59601,5791.494681,4464.728989
"640 - MISC DISORDERS OF NUTRITION,METABOLISM,FLUIDS/ELECTROLYTES W MCC",WY,48,27227.41667,10150.8125,9438.395833
"640 - MISC DISORDERS OF NUTRITION,METABOLISM,FLUIDS/ELECTROLYTES W MCC",AK,55,37399.14545,11973.12727,10941.96364
"640 - MISC DISORDERS OF NUTRITION,METABOLISM,FLUIDS/ELECTROLYTES W MCC",VT,75,21499.86667,10965.89333,8216.466667
"640 - MISC DISORDERS OF NUTRITION,METABOLISM,FLUIDS/ELECTROLYTES W MCC",MT,100,19258.43,7236.91,6501.22
"640 - MISC DISORDERS OF NUTRITION,METABOLISM,FLUIDS/ELECTROLYTES W MCC",SD,112,23978.23214,7815.026786,6568.982143
"640 - MISC DISORDERS OF NUTRITION,METABOLISM,FLUIDS/ELECTROLYTES W MCC",RI,135,26636.45926,8988.844444,7735.585185
"640 - MISC DISORDERS OF NUTRITION,METABOLISM,FLUIDS/ELECTROLYTES W MCC",ND,143,17506.44755,7576.888112,6475.398601
"640 - MISC DISORDERS OF NUTRITION,METABOLISM,FLUIDS/ELECTROLYTES W MCC",ME,149,19371.61074,8033.926174,6721.14094
"640 - MISC DISORDERS OF NUTRITION,METABOLISM,FLUIDS/ELECTROLYTES W MCC",ID,162,17252.58025,7589.746914,6216.975309
"640 - MISC DISORDERS OF NUTRITION,METABOLISM,FLUIDS/ELECTROLYTES W MCC",NH,162,22658.72222,8105.703704,6822.450617
"640 - MISC DISORDERS OF NUTRITION,METABOLISM,FLUIDS/ELECTROLYTES W MCC",HI,173,25216.86705,9949.763006,8655.682081
"640 - MISC DISORDERS OF NUTRITION,METABOLISM,FLUIDS/ELECTROLYTES W MCC",DE,240,21620.72083,8609.3625,7343.233333
"640 - MISC DISORDERS OF NUTRITION,METABOLISM,FLUIDS/ELECTROLYTES W MCC",NE,275,27746.37091,8364.08,6795.130909
"640 - MISC DISORDERS OF NUTRITION,METABOLISM,FLUIDS/ELECTROLYTES W MCC",UT,287,18377.90941,7867.505226,6035.665505
"640 - MISC DISORDERS OF NUTRITION,METABOLISM,FLUIDS/ELECTROLYTES W MCC",DC,346,31898.28902,11285.75434,8889.872832
"640 - MISC DISORDERS OF NUTRITION,METABOLISM,FLUIDS/ELECTROLYTES W MCC",NM,371,23323.84906,8325.3531,7381.919137
"640 - MISC DISORDERS OF NUTRITION,METABOLISM,FLUIDS/ELECTROLYTES W MCC",WV,387,17772.37209,7594.103359,6218.121447
"640 - MISC DISORDERS OF NUTRITION,METABOLISM,FLUIDS/ELECTROLYTES W MCC",IA,451,22875.15743,7177.957871,6088.090909
"640 - MISC DISORDERS OF NUTRITION,METABOLISM,FLUIDS/ELECTROLYTES W MCC",OR,453,20593.24503,8029.746137,6975.810155
"640 - MISC DISORDERS OF NUTRITION,METABOLISM,FLUIDS/ELECTROLYTES W MCC",NV,467,49137.41542,8184.713062,7152.30621
"640 - MISC DISORDERS OF NUTRITION,METABOLISM,FLUIDS/ELECTROLYTES W MCC",KS,539,26922.94249,7020.163265,6003.671614
"640 - MISC DISORDERS OF NUTRITION,METABOLISM,FLUIDS/ELECTROLYTES W MCC",CO,671,33028.77198,8091.025335,6795.983607
"640 - MISC DISORDERS OF NUTRITION,METABOLISM,FLUIDS/ELECTROLYTES W MCC",AR,748,23276.75267,6844.413102,6048.574866
"640 - MISC DISORDERS OF NUTRITION,METABOLISM,FLUIDS/ELECTROLYTES W MCC",MN,819,23789.12576,9148.958486,7893.177045
"640 - MISC DISORDERS OF NUTRITION,METABOLISM,FLUIDS/ELECTROLYTES W MCC",CT,829,30992.56695,9997.054282,8506.248492
"640 - MISC DISORDERS OF NUTRITION,METABOLISM,FLUIDS/ELECTROLYTES W MCC",WI,870,22288.36667,8142.368966,6820.902299
"640 - MISC DISORDERS OF NUTRITION,METABOLISM,FLUIDS/ELECTROLYTES W MCC",MS,923,24040.61538,6974.936078,6224.523294
"640 - MISC DISORDERS OF NUTRITION,METABOLISM,FLUIDS/ELECTROLYTES W MCC",OK,924,26474.14827,7389.524892,6287.300866
"640 - MISC DISORDERS OF NUTRITION,METABOLISM,FLUIDS/ELECTROLYTES W MCC",KY,1087,22625.77553,7558.75437,6259.846366
"640 - MISC DISORDERS OF NUTRITION,METABOLISM,FLUIDS/ELECTROLYTES W MCC",WA,1088,28523.40717,8532.715993,7407.65625
"640 - MISC DISORDERS OF NUTRITION,METABOLISM,FLUIDS/ELECTROLYTES W MCC",SC,1196,31056.33863,7527.520903,6312.512542
"640 - MISC DISORDERS OF NUTRITION,METABOLISM,FLUIDS/ELECTROLYTES W MCC",AL,1202,26938.60399,6762.250416,5637.608153
"640 - MISC DISORDERS OF NUTRITION,METABOLISM,FLUIDS/ELECTROLYTES W MCC",AZ,1230,30651.41463,8160.82439,7104.561789
"640 - MISC DISORDERS OF NUTRITION,METABOLISM,FLUIDS/ELECTROLYTES W MCC",MA,1300,18346.41846,9891.670769,8643.174615
"640 - MISC DISORDERS OF NUTRITION,METABOLISM,FLUIDS/ELECTROLYTES W MCC",LA,1305,26541.62222,7238.915709,6303.750192
"640 - MISC DISORDERS OF NUTRITION,METABOLISM,FLUIDS/ELECTROLYTES W MCC",MO,1468,27043.93392,7688.905313,6601.352861
"640 - MISC DISORDERS OF NUTRITION,METABOLISM,FLUIDS/ELECTROLYTES W MCC",MD,1555,10994.14405,10266.92605,9361.462379
"640 - MISC DISORDERS OF NUTRITION,METABOLISM,FLUIDS/ELECTROLYTES W MCC",TN,1624,24906.06034,6774.947044,5762.455049
"640 - MISC DISORDERS OF NUTRITION,METABOLISM,FLUIDS/ELECTROLYTES W MCC",IN,1696,23784.48231,7396.913325,6306.800118
"640 - MISC DISORDERS OF NUTRITION,METABOLISM,FLUIDS/ELECTROLYTES W MCC",VA,1721,24150.70076,7610.287042,6200.963974
"640 - MISC DISORDERS OF NUTRITION,METABOLISM,FLUIDS/ELECTROLYTES W MCC",NJ,1811,64955.7598,8948.064605,7653.115406
"640 - MISC DISORDERS OF NUTRITION,METABOLISM,FLUIDS/ELECTROLYTES W MCC",NC,2369,21395.49979,7914.501477,6427.693964
"640 - MISC DISORDERS OF NUTRITION,METABOLISM,FLUIDS/ELECTROLYTES W MCC",PA,2415,38842.9441,8381.362733,6549.207039
"640 - MISC DISORDERS OF NUTRITION,METABOLISM,FLUIDS/ELECTROLYTES W MCC",GA,2531,25639.07625,7609.994469,6617.415646
"640 - MISC DISORDERS OF NUTRITION,METABOLISM,FLUIDS/ELECTROLYTES W MCC",MI,2630,19262.07262,8281.134981,7067.346388
"640 - MISC DISORDERS OF NUTRITION,METABOLISM,FLUIDS/ELECTROLYTES W MCC",OH,2640,24906.44356,7755.945455,6335.474242
"640 - MISC DISORDERS OF NUTRITION,METABOLISM,FLUIDS/ELECTROLYTES W MCC",IL,3185,29136.02261,8298.201256,7049.42763
